name,detail,cover,price,kind
【2019诺贝尔经济学奖得主作品】 贫穷的本质（修订版）：我们为什么摆脱不了贫穷,http://product.dangdang.com/25327237.html,http://img3m7.ddimg.cn/67/34/25327237-1_l_5.jpg,43.50,经济
狼王梦（升级版）/动物小说大王沈石溪・品藏书系,http://product.dangdang.com/25309929.html,http://img3m9.ddimg.cn/84/5/25309929-1_l_13.jpg,13.00,童书
秘密 （日本读者票选东野作品第 2名，仅次于《白夜行》）,http://product.dangdang.com/25172573.html,http://img3m3.ddimg.cn/41/30/25172573-1_l_4.jpg,22.50,小说
中国哲学简史（冯友兰先生经典作品，中国哲学史入门读物）,http://product.dangdang.com/29301599.html,http://img3m9.ddimg.cn/74/4/29301599-1_l_382.jpg,28.50,哲学/宗教
猫武士（首）一部曲（6册/套）,http://product.dangdang.com/29178257.html,http://img3m7.ddimg.cn/86/20/29178257-1_l_3.jpg,96.00,童书
少有人走的路：心智成熟的旅程（白金升级版）,http://product.dangdang.com/29139774.html,http://img3m4.ddimg.cn/15/17/29139774-1_l_20.jpg,24.70,成功/励志
儒林外史：现实主义长篇讽刺小说的高峰,http://product.dangdang.com/28995532.html,http://img3m2.ddimg.cn/16/1/28995532-1_l_9.jpg,45.80,小说
我不敢说，我怕被骂――邓超微博推荐的绘本 带给孩子更多勇气和自信的绘本！,http://product.dangdang.com/27942695.html,http://img3m5.ddimg.cn/44/36/27942695-1_l_20.jpg,19.90,童书
平民之宴,http://product.dangdang.com/25107460.html,http://img3m0.ddimg.cn/70/0/25107460-1_l_13.jpg,42.80,小说
把妈妈的话装进耳朵里,http://product.dangdang.com/27853164.html,http://img3m4.ddimg.cn/9/8/27853164-1_l_3.jpg,19.50,童书
斯蒂芬・金系列：肖申克的救赎（纪念珍藏版 ）（翟潇闻推荐，获得美国国家图书杰出贡献奖，美国推理作家协会爱伦・坡奖大师奖）,http://product.dangdang.com/25329959.html,http://img3m9.ddimg.cn/17/18/25329959-1_l_8.jpg,27.50,小说
熊津数学图画书（全50册，含29册精装绘本及21册游戏书，将数学和故事、游戏相结合，使儿童在阅读的同时感受到生活处处有数学）,http://product.dangdang.com/29118088.html,http://img3m8.ddimg.cn/10/13/29118088-1_l_16.jpg,349.00,童书
张爱玲全集02：红玫瑰与白玫瑰（精装典藏版）,http://product.dangdang.com/26516309.html,http://img3m9.ddimg.cn/50/0/26516309-1_l_5.jpg,24.75,小说
柳林风声,http://product.dangdang.com/25293813.html,http://img3m3.ddimg.cn/6/21/25293813-1_l_32.jpg,49.00,童书
妈妈和我,http://product.dangdang.com/25292350.html,http://img3m0.ddimg.cn/28/1/25292350-1_l_13.jpg,20.80,动漫/幽默
史记（精装全6册 附年表）,http://product.dangdang.com/24026212.html,http://img3m2.ddimg.cn/1/3/24026212-1_l_5.jpg,90.80,古籍
大中华寻宝系列 秦朝寻宝记,http://product.dangdang.com/29191353.html,http://img3m3.ddimg.cn/15/18/29191353-1_l_5.jpg,17.40,童书
戴老师魔性诗词课,http://product.dangdang.com/28538781.html,http://img3m1.ddimg.cn/51/15/28538781-1_l_3.jpg,48.00,文学
笑场（全书新增40000字，李诞全新精装纪念版！）,http://product.dangdang.com/28534150.html,http://img3m0.ddimg.cn/73/9/28534150-1_l_7.jpg,49.80,文学
财务自由之路：7年内赚到你的第一个1000万（团购电话:4001066666转6）,http://product.dangdang.com/24198215.html,http://img3m5.ddimg.cn/41/30/24198215-1_l_18.jpg,21.40,投资理财
科幻世界・三体Ⅲ・死神永生（典藏版）,http://product.dangdang.com/23989083.html,http://img3m3.ddimg.cn/96/22/23989083-1_l_18.jpg,26.40,小说
科幻世界・三体Ⅱ・黑暗森林（典藏版）,http://product.dangdang.com/23989082.html,http://img3m2.ddimg.cn/95/21/23989082-1_l_22.jpg,23.10,小说
宫西达也“你如此可爱”绘本（第3辑 全7册）小小的我，大大的力量,http://product.dangdang.com/29225636.html,http://img3m6.ddimg.cn/44/2/29225636-1_l_15.jpg,66.00,童书
黄金时代（2021版，王小波成名代表作，当代文学经典！罗翔、肖战、朱一龙、麦家、李诞都在读王小波。),http://product.dangdang.com/29255747.html,http://img3m7.ddimg.cn/59/32/29255747-1_l_32.jpg,40.70,小说
纸上（江南散文名家苏沧桑，用深情文字，重现风物之美、劳作之美、人民之美。莫言、阎晶明、孟繁华诚挚推荐！）,http://product.dangdang.com/29215894.html,http://img3m4.ddimg.cn/4/28/29215894-1_l_18.jpg,26.00,文学
道德经 精装珍藏本,http://product.dangdang.com/23978304.html,http://img3m4.ddimg.cn/9/10/23978304-1_l_11.jpg,31.50,哲学/宗教
信谊宝宝起步走-抱抱（新版）,http://product.dangdang.com/29122988.html,http://img3m8.ddimg.cn/59/29/29122988-1_l_10.jpg,27.00,童书
原声触摸发声书：听，什么声音（套装全6册）,http://product.dangdang.com/25214219.html,http://img3m9.ddimg.cn/8/14/25214219-1_l_29.jpg,165.00,童书
绝叫（罗翔推荐，长达四十年的恶女编年史，日本文学社会派推理小说 同名日剧《绝叫》原著）,http://product.dangdang.com/28992227.html,http://img3m7.ddimg.cn/77/26/28992227-1_l_22.jpg,29.00,小说
第七天（2018版）,http://product.dangdang.com/25314250.html,http://img3m0.ddimg.cn/49/34/25314250-1_l_6.jpg,27.20,小说
野兽国 （凯迪克金奖绘本，莫里斯・桑达克代表作品）,http://product.dangdang.com/23475700.html,http://img3m0.ddimg.cn/28/14/23475700-1_l_30.jpg,18.00,童书
二十四史少年精编版（套装全4册）萃取纯正精华，来自浩如烟海的中华典藏！,http://product.dangdang.com/29120271.html,http://img3m1.ddimg.cn/15/13/29120271-1_l_15.jpg,78.00,童书
这就是化学（全8册）畅销书《这就是物理》姊妹篇,http://product.dangdang.com/29165719.html,http://img3m9.ddimg.cn/22/25/29165719-1_l_16.jpg,99.90,童书
信谊世界精选图画书-爷爷一定有办法,http://product.dangdang.com/29148110.html,http://img3m0.ddimg.cn/35/28/29148110-1_l_10.jpg,21.40,童书
金字塔原理（全新精装修订版，麦肯锡40年经典培训教材）,http://product.dangdang.com/27857947.html,http://img3m7.ddimg.cn/40/18/27857947-1_l_3.jpg,60.70,管理
姜小牙上学记（套装共4册）,http://product.dangdang.com/25178733.html,http://img3m3.ddimg.cn/63/11/25178733-1_l_6.jpg,44.10,童书
用孩子的逻辑，化解孩子的情绪（一本从事幼教20年从未动怒的优雅教养书！言传身教帮助父母走出情绪恶性循环！范玮琪好评推荐！）,http://product.dangdang.com/25110101.html,http://img3m1.ddimg.cn/38/14/25110101-1_l_4.jpg,16.20,亲子/家教
非暴力沟通的父母话术 父母的语言养育男孩女孩正面管教儿童心理学训练手册亲子关系家庭教育孩子育儿书籍畅销书,http://product.dangdang.com/29125226.html,http://img3m6.ddimg.cn/20/10/29125226-1_l_6.jpg,19.80,亲子/家教
手不是用来打人的（儿童好品德系列，全5册）孩子多读就见效的习惯养成书，缓解新手爸妈育儿焦虑，王志庚、孙莉莉、朱爱朝推荐,http://product.dangdang.com/25284537.html,http://img3m7.ddimg.cn/36/32/25284537-1_l_16.jpg,49.50,童书
穆斯林的葬礼（2015版）,http://product.dangdang.com/23780305.html,http://img3m5.ddimg.cn/10/35/23780305-1_l_4.jpg,34.30,小说
如果你坐得歪歪扭扭,http://product.dangdang.com/29262017.html,http://img3m7.ddimg.cn/92/12/29262017-1_l_11.jpg,19.90,童书
我的个天（戴教授随笔集，聊聊年轻朋友绕不开的读书、工作、恋爱那些事儿）,http://product.dangdang.com/29215219.html,http://img3m9.ddimg.cn/22/19/29215219-1_l_24.jpg,29.90,文学
尤斯伯恩玩具书・奇妙发声书・农场里边谁在吵,http://product.dangdang.com/25581665.html,http://img3m5.ddimg.cn/65/13/25581665-1_l_3.jpg,44.00,童书
罗尔德・达尔作品典藏（彩图拼音版）―了不起的狐狸爸爸,http://product.dangdang.com/25575797.html,http://img3m7.ddimg.cn/38/28/25575797-1_l_7.jpg,13.40,童书
资本论（全三册）,http://product.dangdang.com/20535174.html,http://img3m4.ddimg.cn/0/26/20535174-1_l.jpg,71.10,哲学/宗教
心力（体坛“大魔王” 邓亚萍作品，樊登读书会推荐）,http://product.dangdang.com/29291307.html,http://img3m7.ddimg.cn/78/35/29291307-1_l_22.jpg,29.50,心理学
这世界很好，但你也不差（打破满意度低幸福感差，这世界真叫人疲倦的死循环。万特特全新作品，《这世界很烦，但你要很可爱》姊妹篇）,http://product.dangdang.com/29272806.html,http://img3m6.ddimg.cn/90/34/29272806-1_l_46.jpg,22.10,成功/励志
小羊上山儿童汉语分级读物第1级（10册套装）,http://product.dangdang.com/29140217.html,http://img3m7.ddimg.cn/62/16/29140217-1_l_9.jpg,68.30,童书
认知觉醒：开启自我改变的原动力,http://product.dangdang.com/29119834.html,http://img3m4.ddimg.cn/73/20/29119834-1_l_12.jpg,29.60,成功/励志
有钱人和你想的不一样（2020版，教会你有钱人和穷人不一样的17种思考方式和行为）,http://product.dangdang.com/29118940.html,http://img3m0.ddimg.cn/70/14/29118940-1_l_9.jpg,22.50,投资理财
刑法学讲义（罗翔普法故事会，拆穿生活的套路，看透舆论的陷阱，人人都能拥有法学智慧。人民日报、央视激赏推荐，千万读者好评）,http://product.dangdang.com/28993447.html,http://img3m7.ddimg.cn/10/25/28993447-1_l_39.jpg,46.90,法律
他在云之南（人气作家景行燃情悬爱力作！随书附赠“追光”书签。）,http://product.dangdang.com/28541672.html,http://img3m2.ddimg.cn/71/20/28541672-1_l_6.jpg,17.90,青春文学
你想活出怎样的人生（宫崎骏从10岁读到70岁的小说，同名电影制作中，登顶日本2018图书总榜）,http://product.dangdang.com/27911800.html,http://img3m0.ddimg.cn/37/36/27911800-1_l_8.jpg,24.75,小说
从你的全世界路过：修订本（张嘉佳亲笔签名版与普通版本随机发送）,http://product.dangdang.com/27889594.html,http://img3m4.ddimg.cn/7/30/27889594-1_l_11.jpg,22.50,小说
钱穆谈中国历史文化：民族与文化,http://product.dangdang.com/27874586.html,http://img3m6.ddimg.cn/47/7/27874586-1_l_16.jpg,15.20,文化
在细雨中呼喊（精装版）,http://product.dangdang.com/25263398.html,http://img3m8.ddimg.cn/83/20/25263398-1_l_3.jpg,27.20,小说
不一样的卡梅拉注音版(1-15) 想去看海/想有颗星星/有个弟弟/找回太阳/爱小黑猫/打败怪兽/找到朗朗/不要被吃掉/喜欢他/逍遥岛/挑战魔法屋,http://product.dangdang.com/25190113.html,http://img3m3.ddimg.cn/58/32/25190113-1_l_5.jpg,133.70,童书
易经的奥秘：完整版,http://product.dangdang.com/25113156.html,http://img3m6.ddimg.cn/24/35/25113156-1_l_5.jpg,44.10,哲学/宗教
复活（修订版，中国俄罗斯文学研究会会长刘文飞倾情推荐，俄苏文学翻译家力冈经典译本）,http://product.dangdang.com/24012446.html,http://img3m6.ddimg.cn/95/1/24012446-1_l_14.jpg,24.50,小说
悲惨世界（法国大文豪雨果“命运三部曲”之一，未删节全译版）,http://product.dangdang.com/23979386.html,http://img3m6.ddimg.cn/2/19/23979386-1_l_13.jpg,41.40,小说
当我谈跑步时，我谈些什么（2015典藏版）,http://product.dangdang.com/23774097.html,http://img3m7.ddimg.cn/39/6/23774097-1_l_9.jpg,18.00,文学
小兔子学花钱系列・3~7岁孩子的财商启蒙绘本（全3册）（学花钱、学赚钱、学存钱，3岁对钱有概念，7岁会管零花钱！）,http://product.dangdang.com/28514358.html,http://img3m8.ddimg.cn/81/12/28514358-1_l_32.jpg,64.20,童书
意林合订本2021年13期-18期（总第70卷）（升级版）,http://product.dangdang.com/29287506.html,http://img3m6.ddimg.cn/39/8/29287506-1_l_1.jpg,18.90,成功/励志
意林少年版合订本2021年10-12期（总第一百零三卷）,http://product.dangdang.com/29243636.html,http://img3m6.ddimg.cn/26/20/29243636-1_l_3.jpg,10.90,童书
围炉夜话：中国人处世三大奇书之一，精心注解+典雅插画,http://product.dangdang.com/28993758.html,http://img3m8.ddimg.cn/24/3/28993758-1_l_17.jpg,35.60,文学
暖萌科学绘本 和爸妈去旅行,http://product.dangdang.com/25272807.html,http://img3m7.ddimg.cn/87/31/25272807-1_l_3.jpg,24.90,童书
领导力21法则:追随这些法则，人们就会追随你（一切组织和个人的荣耀与衰落，都源自领导力！）团购电话4001066666转6,http://product.dangdang.com/23834455.html,http://img3m5.ddimg.cn/7/17/23834455-1_l_24.jpg,22.50,管理
数学谜题与户外生存系列（升级版4本）：很美很美的猜谜书+神奇的数学（上下）+66个救命小科普：户外险境求生,http://product.dangdang.com/29263366.html,http://img3m6.ddimg.cn/55/29/29263366-1_l_9.jpg,97.40,科普读物
伤心书――安徒生奖获得者昆廷.布莱克作品！,http://product.dangdang.com/29173405.html,http://img3m5.ddimg.cn/85/15/29173405-1_l_3.jpg,22.90,童书
作家榜经典：老人与海（全新未删节插图精装版！海明威作品！人可以被毁灭，但不能被打败！读经典名著，认准作家榜！）,http://product.dangdang.com/24183943.html,http://img3m3.ddimg.cn/25/3/24183943-1_l_204.jpg,19.90,小说
一玩就会的逻辑思维游戏（全8册+游戏操作板1套。歪歪兔出品）,http://product.dangdang.com/28521191.html,http://img3m1.ddimg.cn/83/0/28521191-1_l_43.jpg,64.00,童书
动物农场（乔治・奥威尔经典的讽喻之作 ，也译“动物庄园”，后附英文版）,http://product.dangdang.com/25229341.html,http://img3m1.ddimg.cn/82/3/25229341-1_l_12.jpg,11.80,小说
敦煌奇幻旅行记 （套装全3册）,http://product.dangdang.com/29285920.html,http://img3m0.ddimg.cn/37/13/29285920-1_l_7.jpg,52.50,童书
东野圭吾：无名之町（2021年高能新作！神尾大侦探首秀！）,http://product.dangdang.com/29255746.html,http://img3m6.ddimg.cn/58/31/29255746-1_l_11.jpg,40.70,小说
人生哲思录（全新修订版）,http://product.dangdang.com/27925392.html,http://img3m2.ddimg.cn/66/12/27925392-1_l_3.jpg,44.00,哲学/宗教
意林青年励志馆22--有目标的人在奔跑，没目标的人在流浪,http://product.dangdang.com/25210003.html,http://img3m3.ddimg.cn/49/16/25210003-1_l_3.jpg,14.90,成功/励志
这就是二十四节气：升级版 全四册(文津图书奖获奖图书，请认准正版，朱永新教授、周成虎院士推荐，畅销500万册),http://product.dangdang.com/27950672.html,http://img3m2.ddimg.cn/2/21/27950672-1_l_17.jpg,75.00,童书
王阳明传习录（典籍里的中国推荐 全译全注，明隆庆六年初刻版，原貌重现初始定本，附录并译注王阳明亲自编定的《朱子晚年定论》）,http://product.dangdang.com/23722017.html,http://img3m7.ddimg.cn/33/22/23722017-1_l_18.jpg,18.00,古籍
吴军阅读与写作讲义（文津图书奖得主、硅谷投资人吴军重磅新作，助力你构建理解他人、表达自我的能力，别让短板伴随你一生）,http://product.dangdang.com/29224129.html,http://img3m9.ddimg.cn/22/12/29224129-1_l_19.jpg,99.00,社会科学
中华人民共和国宪法・实用版（2018版）,http://product.dangdang.com/25578410.html,http://img3m0.ddimg.cn/77/14/25578410-1_l_2.jpg,7.80,法律
红岩,http://product.dangdang.com/25167661.html,http://img3m1.ddimg.cn/79/2/25167661-1_l_5.jpg,28.40,小说
乡土中国（精装定制版）,http://product.dangdang.com/23678069.html,http://img3m9.ddimg.cn/41/30/23678069-1_l_8.jpg,12.30,社会科学
失落的卫星：深入中亚大陆的旅程（得到年度好书，某瓣中文非小说top 1，罗新、许知远力荐！单向街年度青年作家，记录被遗忘的人）,http://product.dangdang.com/28977373.html,http://img3m3.ddimg.cn/73/9/28977373-1_l_16.jpg,49.70,文学
雪国（川端康成诺贝尔文学奖获奖作，全新精装典藏版）,http://product.dangdang.com/28522468.html,http://img3m8.ddimg.cn/73/19/28522468-1_l_8.jpg,24.50,小说
时代广场的蟋蟀：麦克米伦世纪大奖小说最新升级版,http://product.dangdang.com/29148971.html,http://img3m1.ddimg.cn/5/1/29148971-1_l_12.jpg,11.20,童书
为什么是中国（金一南2020年全新作品。后疫情时代，中国的优势和未来在哪里？面对全球百年未有之大变局，中国将以何应对？）,http://product.dangdang.com/28974866.html,http://img3m6.ddimg.cn/41/18/28974866-1_l_16.jpg,34.20,政治/军事
论语译注（简体字本） 修订新版  《典籍里的中国》第五期隆重推出《论语》。央视CCTV-10《读书》栏目推荐中华书局十大好书之一。,http://product.dangdang.com/25163221.html,http://img3m1.ddimg.cn/94/2/25163221-1_l_13.jpg,16.90,哲学/宗教
古汉语常用字字典(第5版)新版商务印书馆 王力古汉语字典词典文言文工具书汉语中学生小学生教辅工具书实用工具书,http://product.dangdang.com/24008779.html,http://img3m9.ddimg.cn/91/34/24008779-1_l_37.jpg,34.00,工具书
丰乳肥臀（莫言用情极深的长篇代表作，女性苦难史）,http://product.dangdang.com/28531227.html,http://img3m7.ddimg.cn/21/9/28531227-1_l_11.jpg,31.10,小说
在孩子下次生病前（增订本）,http://product.dangdang.com/27905332.html,http://img3m2.ddimg.cn/4/6/27905332-1_l_14.jpg,32.50,育儿/早教
小狗钱钱2,http://product.dangdang.com/25290687.html,http://img3m7.ddimg.cn/48/3/25290687-1_l_8.jpg,19.00,童书
小威向前冲,http://product.dangdang.com/25246337.html,http://img3m7.ddimg.cn/50/16/25246337-1_l_46.jpg,18.00,童书
草房子：六年级推荐课外阅读书/曹文轩纯美小说系列,http://product.dangdang.com/23953627.html,http://img3m7.ddimg.cn/82/12/23953627-1_l_11.jpg,10.90,童书
图解中医入门一看就懂,http://product.dangdang.com/23339927.html,http://img3m7.ddimg.cn/83/31/23339927-1_l_5.jpg,27.20,保健/养生
"让孩子越玩越聪明的折纸大全（超有趣超好玩的儿童折纸游戏,一目了然的视频指导，一学就会,中国民间艺术家协会盛赞推荐！）",http://product.dangdang.com/28495383.html,http://img3m3.ddimg.cn/15/18/28495383-1_l_16.jpg,34.40,童书
曹文轩文集典藏版（全7册）,http://product.dangdang.com/23323691.html,http://img3m1.ddimg.cn/83/1/23323691-1_l_18.jpg,84.00,童书
社会主义发展简史（32开）,http://product.dangdang.com/29295447.html,http://img3m7.ddimg.cn/60/31/29295447-1_l_4.jpg,25.50,政治/军事
费曼学习法（用输出倒逼输入）,http://product.dangdang.com/29200934.html,http://img3m4.ddimg.cn/92/16/29200934-1_l_24.jpg,22.50,管理
陪孩子走过小学六年（全新增订版）（新版）,http://product.dangdang.com/27907989.html,http://img3m9.ddimg.cn/87/36/27907989-1_l_6.jpg,45.00,亲子/家教
人类群星闪耀时（14个改变人类命运的天才，14个影响人类文明的瞬间！全新精装彩插导读详注版！）（读客经典文库）,http://product.dangdang.com/26919639.html,http://img3m9.ddimg.cn/54/30/26919639-1_l_33.jpg,34.50,传记
柳林风声 精装典藏全译本,http://product.dangdang.com/25229579.html,http://img3m9.ddimg.cn/23/19/25229579-1_l_11.jpg,39.90,童书
中国古代文化常识 （插图修订第4版）,http://product.dangdang.com/23590266.html,http://img3m6.ddimg.cn/51/28/23590266-1_l_27.jpg,30.00,文化
情绪的毒身体知道（读懂身体发出的求救信号，从身体症状找到控制情绪的开关，启动身体自愈力做自己的心理医生）,http://product.dangdang.com/29267074.html,http://img3m4.ddimg.cn/1/0/29267074-1_l_17.jpg,22.50,保健/养生
那个不为人知的故事,http://product.dangdang.com/29124262.html,http://img3m2.ddimg.cn/46/8/29124262-1_l_4.jpg,18.90,青春文学
薇娅推荐 陪孩子终身成长（樊登2020年新书！）,http://product.dangdang.com/28529870.html,http://img3m0.ddimg.cn/50/21/28529870-1_l_11.jpg,59.00,亲子/家教
日本蜡烛图技术：古老东方投资术的现代指南（随机赠送当当专享财富笔记小册子，畅销30年的金融投资经典！《华尔街日报》《洛杉矶时报》《财富》重磅推荐！知名金融学者丁圣元翻译修订）,http://product.dangdang.com/28512849.html,http://img3m9.ddimg.cn/57/20/28512849-1_l_20.jpg,49.00,投资理财
大侦探福尔摩斯（第1辑）（全6册）,http://product.dangdang.com/25224595.html,http://img3m5.ddimg.cn/88/30/25224595-1_l_27.jpg,54.20,童书
乌鸦面包店（全5册）,http://product.dangdang.com/29234915.html,http://img3m5.ddimg.cn/17/31/29234915-1_l_15.jpg,69.00,童书
北京法源寺,http://product.dangdang.com/25352801.html,http://img3m1.ddimg.cn/89/31/25352801-1_l_12.jpg,18.80,小说
人生的枷锁（又译《人性的枷锁》，毛姆自认的完美作品，写给在现实中迷茫的每一个人）,http://product.dangdang.com/24025897.html,http://img3m7.ddimg.cn/82/21/24025897-1_l_15.jpg,24.50,小说
故宫日历・2022年,http://product.dangdang.com/29290078.html,http://img3m8.ddimg.cn/37/27/29290078-1_l_6.jpg,102.40,文化
一只特立独行的猪（有趣、独立、反对假正经，读王小波的“入坑之选”！依据王小波手稿、生前定稿修订多年讹误，SHOU度以读者视角排定蕞佳阅读顺序。）,http://product.dangdang.com/29176567.html,http://img3m7.ddimg.cn/79/32/29176567-1_l_17.jpg,34.81,文学
东野圭吾：时生（东野圭吾暖心力作）,http://product.dangdang.com/23730173.html,http://img3m3.ddimg.cn/71/1/23730173-1_l_6.jpg,19.75,小说
中国历代政治得失 钱穆（新校本）,http://product.dangdang.com/22584137.html,http://img3m7.ddimg.cn/59/3/22584137-1_l_8.jpg,11.00,政治/军事
科幻世界・三体(二)黑暗森林,http://product.dangdang.com/20974282.html,http://img3m2.ddimg.cn/43/18/20974282-1_l_15.jpg,17.00,小说
改革开放简史（32开）,http://product.dangdang.com/29294986.html,http://img3m6.ddimg.cn/94/14/29294986-1_l_12.jpg,27.20,政治/军事
易中天中华史 第二十三卷：大航海时代（为什么不是中国人开启大航海时代？）,http://product.dangdang.com/29283636.html,http://img3m6.ddimg.cn/30/23/29283636-1_l_9.jpg,22.50,历史
人生由我：比“硅谷钢铁侠”埃隆・马斯克更酷的硬核母亲。励志版“向前一步”,http://product.dangdang.com/28970991.html,http://img3m1.ddimg.cn/27/28/28970991-1_l_5.jpg,37.10,传记
米小圈脑筋急转弯一二合辑（套装共8册）,http://product.dangdang.com/28555352.html,http://img3m2.ddimg.cn/89/10/28555352-1_l_4.jpg,64.00,童书
小鸡球球成长绘本系列：全6册,http://product.dangdang.com/25204712.html,http://img3m2.ddimg.cn/5/16/25204712-1_l_15.jpg,60.50,童书
厚黑学全集（足本典藏版，林语堂、南怀瑾、柏杨、李敖历经沉浮，感悟作序）,http://product.dangdang.com/23270054.html,http://img3m4.ddimg.cn/5/14/23270054-1_l_9.jpg,14.90,哲学/宗教
科幻世界・三体(三)死神永生,http://product.dangdang.com/20994167.html,http://img3m7.ddimg.cn/29/34/20994167-1_l_12.jpg,20.20,小说
神奇校车・动画版（全10册）,http://product.dangdang.com/25243206.html,http://img3m6.ddimg.cn/87/30/25243206-1_l_27.jpg,59.00,童书
李玫瑾：幽微的人性+心理抚养（套装共2册）,http://product.dangdang.com/29250531.html,http://img3m1.ddimg.cn/90/33/29250531-1_l_3.jpg,38.90,亲子/家教
月亮与六便士（荣获豆瓣9.4高分评论，一本好书 腾讯视频栏目推荐）,http://product.dangdang.com/23924481.html,http://img3m1.ddimg.cn/42/22/23924481-1_l_5.jpg,17.50,小说
漫画讲透孙子兵法(全4册)（130个知识点讲透5000字原文，130场战斗像看战争大片一样精彩震撼！全新青少年读本，300幅漫画贯穿全书！）,http://product.dangdang.com/28536984.html,http://img3m4.ddimg.cn/36/31/28536984-1_l_10.jpg,73.60,童书
半小时漫画中国史（番外篇）：中国传统节日（屈原自己都过端午，清明原来不用扫墓。看半小时漫画，传统节日的来历瞬间一清二楚！）,http://product.dangdang.com/28487446.html,http://img3m6.ddimg.cn/97/36/28487446-1_l_12.jpg,19.90,历史
做内心强大的自己―歪歪兔逆商教育系列图画书（逆商培养挫折教育绘本全10册）,http://product.dangdang.com/22883482.html,http://img3m2.ddimg.cn/28/18/22883482-1_l_75.jpg,40.00,童书
做最好的自己――歪歪兔性格教育系列图画书（全10册）,http://product.dangdang.com/22667891.html,http://img3m1.ddimg.cn/59/26/22667891-1_l_39.jpg,40.00,童书
牛虻（一部充满英雄情怀的世界经典，苏州大学方华文教授全译本）,http://product.dangdang.com/23795634.html,http://img3m4.ddimg.cn/93/9/23795634-1_l_11.jpg,13.80,小说
孩子没问题，大人有问题,http://product.dangdang.com/29270699.html,http://img3m9.ddimg.cn/62/36/29270699-1_l_6.jpg,17.50,亲子/家教
我喜欢自己――邓超微博推荐的绘本 带给孩子更多勇气和自信的绘本！,http://product.dangdang.com/27942697.html,http://img3m7.ddimg.cn/46/1/27942697-1_l_18.jpg,17.90,童书
南怀瑾选集：论语别裁（上下册）（大陆正版授权南怀瑾系列）,http://product.dangdang.com/27903897.html,http://img3m7.ddimg.cn/54/14/27903897-1_l_13.jpg,52.80,哲学/宗教
打造儿童超级大脑 大J作品,http://product.dangdang.com/26912521.html,http://img3m1.ddimg.cn/64/16/26912521-1_l_11.jpg,32.90,育儿/早教
苏菲的世界（平装新版）五六年级阅读乔斯坦贾德哲学入门书作家出版社,http://product.dangdang.com/25170989.html,http://img3m9.ddimg.cn/41/0/25170989-1_l_13.jpg,19.00,小说
中国最美的100个地方 图说天下 国家地理,http://product.dangdang.com/22790546.html,http://img3m6.ddimg.cn/53/26/22790546-1_l_4.jpg,6.80,旅游/地图
宝宝学说话系列 第1辑  语言启蒙（全5册）,http://product.dangdang.com/22547397.html,http://img3m7.ddimg.cn/48/4/22547397-1_l_5.jpg,20.30,童书
沙丘（同名电影即将全国上映！《降临》导演执导、“甜茶”“灭霸”“海王”、张震等主演。每个“不可不读”的书单上都有《沙丘》）,http://product.dangdang.com/24168888.html,http://img3m8.ddimg.cn/18/7/24168888-1_l_21.jpg,34.00,小说
中华人民共和国简史（32开）,http://product.dangdang.com/29294984.html,http://img3m4.ddimg.cn/92/12/29294984-1_l_3.jpg,32.30,政治/军事
刻意练习：如何从新手到大师,http://product.dangdang.com/29233018.html,http://img3m8.ddimg.cn/1/21/29233018-1_l_11.jpg,29.50,成功/励志
DK博物大百科――自然界的视觉盛宴,http://product.dangdang.com/27887900.html,http://img3m0.ddimg.cn/95/1/27887900-1_l_2.jpg,202.50,童书
暗格里的秘密（陈哲远、徐梦洁主演同名电视剧原著小说。人气燃甜作家耳东兔子高口碑镌刻青春之作！）,http://product.dangdang.com/27864231.html,http://img3m1.ddimg.cn/87/12/27864231-1_l_14.jpg,29.90,青春文学
邓小平时代,http://product.dangdang.com/22923532.html,http://img3m2.ddimg.cn/82/34/22923532-1_l_12.jpg,66.00,政治/军事
悉达多（诺贝尔文学奖得主赫尔曼・黑塞的代表作，德文直译，原版呈现。）,http://product.dangdang.com/29173387.html,http://img3m7.ddimg.cn/67/34/29173387-1_l_7.jpg,34.40,小说
希望之线（东野圭吾新代表作，高分作品TOP5！）,http://product.dangdang.com/29216523.html,http://img3m3.ddimg.cn/39/28/29216523-1_l_27.jpg,29.50,小说
斯凯瑞金色童书・益智经典（百年诞辰纪念版，全4册）（原斯凯瑞金色童书・第一辑）,http://product.dangdang.com/27852072.html,http://img3m2.ddimg.cn/6/26/27852072-1_l_37.jpg,49.00,童书
逃离（诺奖得主艾丽丝・门罗代表作）,http://product.dangdang.com/24035428.html,http://img3m8.ddimg.cn/10/6/24035428-1_l_15.jpg,24.75,小说
阿勒泰的角落（李娟成名作四色典藏版）,http://product.dangdang.com/23312938.html,http://img3m8.ddimg.cn/22/15/23312938-1_l_7.jpg,27.00,文学
大中华寻宝系列（1-28 上海寻宝记/北京/天津/重庆/山东/四川/湖北/浙江/甘肃/陕西/江西/江苏/云南/河南/安徽/湖南/香港/贵州/青海/澳门/广西/福建/河北/新疆/海南/黑龙江,http://product.dangdang.com/29293130.html,http://img3m0.ddimg.cn/20/8/29293130-1_l_7.jpg,485.10,童书
朱元璋传：一本书读懂布衣天子草根逆袭的传奇人生,http://product.dangdang.com/29134625.html,http://img3m5.ddimg.cn/14/11/29134625-1_l_11.jpg,43.60,传记
